"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"18625","spm","","489802","0","","AMNH 6554","","","femur","","1","table","","","n. gen. Alectrosaurus n. sp. olseni","species","57253","","Alectrosaurus olseni","species","57253","83.5","70.6","34423"
"18626","spm","","489802","0","","AMNH 6554","","","tibia","","1","table","","","n. gen. Alectrosaurus n. sp. olseni","species","57253","","Alectrosaurus olseni","species","57253","83.5","70.6","34423"
