"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80473","spm","","796106","0","","RTMP 2001.45.91","holotype","","ulna","","1","table","","","n. gen. Albertonykus n. sp. borealis","species","140788","","Albertonykus borealis","species","140788","70.6","66","29124"
"80474","spm","","796106","0","","RTMP 2000.45.98","paratype","","tibia","","1","table","","","n. gen. Albertonykus n. sp. borealis","species","140788","","Albertonykus borealis","species","140788","70.6","66","29124"
