"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158952","79383","mea","1","","width","21.5 ","",""
"158953","79383","mea","1","","length","201.6","",""
"158954","79383","mea","1","","circumference","65.0","",""
