"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158930","79374","mea","1","","width","18.8","",""
"158931","79374","mea","1","","length","190.8","",""
"158932","79374","mea","1","","circumference","59.0","",""
