"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80643","spm","","533360","0","","HYMV1-1","holotype","","skull","","1","table","","","n. gen. Heyuannia n. sp. huangi","species","68048","","Heyuannia huangi","species","68048","72.1","66","38480"
"80644","spm","","533360","0","","HYMV1-1","holotype","","femur","","1","table","","","n. gen. Heyuannia n. sp. huangi","species","68048","","Heyuannia huangi","species","68048","72.1","66","38480"
"80645","spm","","533360","0","","HYMV1-1","holotype","","tibia","","1","table","","","n. gen. Heyuannia n. sp. huangi","species","68048","","Heyuannia huangi","species","68048","72.1","66","38480"
"80646","spm","","533360","0","","HYMV1-2","paratype","","scapula","","1","table","","","n. gen. Heyuannia n. sp. huangi","species","68048","","Heyuannia huangi","species","68048","72.1","66","38480"
"80647","spm","","533360","0","","HYMV1-2","paratype","","humerus","","1","table","","","n. gen. Heyuannia n. sp. huangi","species","68048","","Heyuannia huangi","species","68048","72.1","66","38480"
