"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"78820","spm","","819582","0","","IVPP V15923","holotype","","skull","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
"78821","spm","","819582","0","","IVPP V15923","holotype","","scapula","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
"78822","spm","","819582","0","","IVPP V15923","holotype","","humerus","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
"78823","spm","","819582","0","","IVPP V15923","holotype","","radius","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
"78824","spm","","819582","0","","IVPP V15923","holotype","","femur","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
"78825","spm","","819582","0","","IVPP V15923","holotype","","tibia","","1","","","","n. gen. Limusaurus n. sp. inextricabilis","species","148871","","Limusaurus inextricabilis","species","148871","163.5","157.3","30210"
