"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"79422","spm","","297555","0","","PVL 4073","holotype","","humerus","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
"79423","spm","","297555","0","","PVL 4073","holotype","","ulna","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
"79424","spm","","297555","0","","PVL 4073","holotype","","femur","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
"79425","spm","","297555","0","","PVL 4073","holotype","","tibia","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
"79426","spm","","297555","0","","PVL 4073","holotype","","fibula","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
"79427","spm","","297555","0","","MACN CH 895","paratype","","tibia","","1","","","","n. gen. Piatnitzkysaurus n. sp. floresi","species","54827","","Piatnitzkysaurus floresi","species","54827","166.1","163.5","7879"
