"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80475","spm","","905414","23685","","BMNH A4359","holotype","","tibiotarsus","","1","","","","n. gen. Heptasteornis n. sp. andrewsi","species","67360","nomen dubium","Troodontidae","family","54468","83.5","66","14314"
"80476","spm","","905414","23685","","BMNH A1528","paratype","","tibiotarsus","","1","","","","n. gen. Heptasteornis n. sp. andrewsi","species","67360","nomen dubium","Troodontidae","family","54468","83.5","66","14314"
