"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80447","spm","N","","0","","NWUV 1111","holotype","","humerus","","1","","","","UNKNOWN","species","68140","obsolete variant of","Shanyangosaurus niupanggouensis","species","68140","","","14794"
"80448","spm","N","","0","","NWUV 1111","holotype","","femora","","1","","","","UNKNOWN","species","68140","obsolete variant of","Shanyangosaurus niupanggouensis","species","68140","","","14794"
"80449","spm","N","","0","","NWUV 1111","holotype","","tibia","","1","","","","UNKNOWN","species","68140","obsolete variant of","Shanyangosaurus niupanggouensis","species","68140","","","14794"
