"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"83703","spm","","372542","0","","","","left","scapula","","1","picture","","","n. gen. Barapasaurus n. sp. tagorei","species","55547","","Barapasaurus tagorei","species","55547","199.3","182.7","32704"
"83704","spm","","372542","0","","","","left","coracoid","","1","picture","","","n. gen. Barapasaurus n. sp. tagorei","species","55547","","Barapasaurus tagorei","species","55547","199.3","182.7","32704"
