"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158963","79388","mea","1","","length","171.5","",""
"158968","79388","mea","1","","width","11.9","",""
"158969","79388","mea","1","","circumference","48.0","",""
