"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"83505","spm","N","","0","","","holotype","right","scapula","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83506","spm","N","","0","","","holotype","right","coracoid","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83507","spm","N","","0","","","holotype","right","humerus","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83508","spm","N","","0","","","holotype","right","ulna","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83509","spm","N","","0","","","holotype","right","radius","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83510","spm","N","","0","","","holotype","right","femur","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83511","spm","N","","0","","","holotype","right","tibia","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
"83512","spm","N","","0","","","holotype","right","fibula","","1","text","","","UNKNOWN","species","66627","obsolete variant of","Klamelisaurus gobiensis","species","66627","","","13896"
