"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158949","79382","mea","1","","width","18.7","",""
"158950","79382","mea","1","","length","202.5","",""
"158951","79382","mea","1","","circumference","59.0","",""
