"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158955","79384","mea","1","","width","13.3","",""
"158956","79384","mea","1","","length","168.3 ","",""
"158957","79384","mea","1","","circumference","52.0","",""
