"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"256127","121581","mea","1","","width","10.0","",""
"256128","121581","mea","1","","diameter","48.0","",""
"256129","121581","mea","1","","height","18.0","",""
"256139","121581","mea","1","","inflation","17.0","",""
