"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80627","spm","","809199","0","","IGM 100/20","holotype","","skull","","1","","","","Conchoraptor gracilis","species","67259","","Conchoraptor gracilis","species","67259","83.5","70.6","15010"
"80628","spm","","809199","0","","IGM 100/20","","","ZPAL MgD-I/95","","1","","","","Conchoraptor gracilis","species","67259","","Conchoraptor gracilis","species","67259","83.5","70.6","15010"
