"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"18980","spm","","472698","13527","","U.S.N.M. Cat. No. 10,486","holotype","left","scapula","","1","table","","estimated length and ""greatest breadth inferior (oblique)""","n. gen. Alamosaurus n. sp. sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","70.6","66","14569"
