"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"83046","spm","","862206","0","","41 HII I-0002","holotype","right","femur","","1","text","","maximum anterioposterior width","n. gen. Ruyangosaurus n. sp. giganteus","species","166381","","Ruyangosaurus giganteus","species","166381","100.5","89.8","32538"
"83047","spm","","862206","0","","41 HII I-0002","holotype","right","tibia","","1","text","","","n. gen. Ruyangosaurus n. sp. giganteus","species","166381","","Ruyangosaurus giganteus","species","166381","100.5","89.8","32538"
