"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"158958","79385","mea","1","","width","12.2","",""
"158959","79385","mea","1","","length","191.3","",""
"158966","79385","mea","1","","circumference","49.0","",""
