"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"153479","spm","","1310624","0","","UNCUYO-LD 301","holotype","right","humerus","","1","table","","","n. gen. Notocolossus n. sp. gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
"153480","spm","","1310625","0","","UNCUYO-LD 302","","right","metatarsal I","","1","table","","","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
"153481","spm","","1310625","0","","UNCUYO-LD 302","","right","metatarsal II","","1","table","","","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
"153482","spm","","1310625","0","","UNCUYO-LD 302","","right","metatarsal III","","1","table","","","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
"153483","spm","","1310625","0","","UNCUYO-LD 302","","right","metatarsal IV","","1","table","","","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
"153484","spm","","1310625","0","","UNCUYO-LD 302","","right","metatarsal V","","1","table","","","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","89.3","83.5","57661"
