"specimen_no","record_type","flags","occurrence_no","reid_no","collection_no","specimen_id","is_type","specimen_side","specimen_part","specimen_sex","n_measured","measurement_source","magnification","comments","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","max_ma","min_ma","reference_no"
"80466","spm","","1066198","0","","IVPP V17608","holotype","","femur","","1","table","","","n. gen. Linhenykus n. sp. monodactylus","species","175494","","Linhenykus monodactylus","species","175494","83.6","72.1","34900"
"80467","spm","","1066198","0","","IVPP V17608","holotype","","tibia","","1","table","","","n. gen. Linhenykus n. sp. monodactylus","species","175494","","Linhenykus monodactylus","species","175494","83.6","72.1","34900"
