"measurement_no","specimen_no","record_type","n_measured","position","measurement","average","min","max"
"255214","121314","mea","1","","inflation","18.0","",""
"255215","121314","mea","1","","diameter","50.0","",""
"255216","121314","mea","1","","height","22.0","",""
